"id_cliente;renda;profissao;val_compra;val_venda;tm_compra;tm_venda;acoes;acoes_dif;ativo_m1;ligou_cr_m1"
"999051411;De 10 a 15k;A;22186,82613;10149,96696;18,48902178;11,27774107;300;1;1;0"
"443067083;De 15 a 20k;A;0;39085,91621;;24,42869763;400;3;1;1"
"166446039;De 15 a 20k;B;0;0;;;2000;4;0;0"
"752788887;De 10 a 15k;B;35473,99018;0;29,56165848;;25500;44;1;1"
"899568884;De 10 a 15k;A;0;15581,13871;;12,98428226;20400;43;1;0"
"494187504;De 5 a 10k;A;0;29078,60773;;29,07860773;1000;2;1;0"
"280932620;De 5 a 10k;C;0;15167,45232;;15,16745232;4400;7;1;1"
"286637522;De 15 a 20k;B;57198,7071;0;28,59935355;;35200;231;1;0"
"983792177;De 15 a 20k;A;0;8520,698276;;21,30174569;8400;45;1;0"
"457272257;De 0 a 5k;C;2318,59883;12969,83858;23,1859883;25,93967717;8000;14;1;0"
"483338362;De 0 a 5k;A;0;5558,836342;;18,52945447;7800;28;1;0"
"226778759;De 5 a 10k;C;10689,98727;0;26,72496817;;9200;37;1;0"
"988520599;De 10 a 15k;B;0;44696,5571;;29,79770473;29700;75;1;0"
"877292381;De 0 a 5k;B;0;0;;;8700;21;0;1"
"163413042;De 10 a 15k;B;10786,30243;24158,16447;11,98478048;26,84240497;6000;23;1;0"
"807770744;De 5 a 10k;C;0;0;;;5600;53;0;1"
"336546122;De 10 a 15k;A;0;0;;;13500;28;1;0"
"581460563;De 0 a 5k;A;5383,197482;6924,089107;26,91598741;23,08029702;9900;24;1;1"
"145246205;De 0 a 5k;C;10963,6499;4600,992698;27,40912475;11,50248175;7700;23;1;0"
"221034864;De 5 a 10k;B;15824,60508;23368,25586;15,82460508;23,36825586;200;1;1;1"
"231937275;De 15 a 20k;C;20591,83541;0;25,73979427;;33200;136;1;0"
"660208721;De 5 a 10k;C;28262,47116;12732,60345;28,26247116;21,22100574;17800;52;1;0"
"130644293;De 0 a 5k;A;3052,546321;0;15,2627316;;4500;19;1;0"
"732737418;De 0 a 5k;C;0;0;;;4400;16;1;0"
"782521708;De 0 a 5k;A;11655,7151;11841,4466;23,31143019;23,68289321;5800;18;1;0"
"221689884;De 0 a 5k;C;11539,06073;6327,061475;23,07812145;12,65412295;900;2;1;0"
"866749266;De 5 a 10k;C;0;0;;;1600;3;0;1"
"159581108;De 10 a 15k;C;19723,25973;0;16,43604977;;6300;20;1;0"
"775972457;De 0 a 5k;B;14548,00266;1976,433234;29,09600531;19,76433234;10000;38;1;0"
"120343638;De 5 a 10k;B;29329,03417;0;29,32903417;;12000;93;1;0"
"683034996;De 0 a 5k;B;8801,412795;0;29,33804265;;3600;7;1;0"
"770520525;De 0 a 5k;C;0;0;;;700;5;0;1"
"697227750;De 10 a 15k;A;7592,49352;11687,38887;12,65415587;12,98598764;900;4;1;0"
"744521531;De 0 a 5k;B;10373,91367;7383,934134;20,74782734;24,61311378;600;1;1;0"
"678942541;De 5 a 10k;C;10381,09539;0;17,30182564;;15800;46;1;0"
"649534848;De 5 a 10k;C;23802,93285;7874,442115;23,80293285;13,12407019;19800;33;1;0"
"691406264;De 5 a 10k;A;0;3040,406965;;15,20203483;1000;5;1;0"
"844879026;De 0 a 5k;A;0;0;;;2600;6;1;0"
"424468911;De 0 a 5k;A;2712,994616;0;13,56497308;;6400;15;1;1"
"308779620;De 0 a 5k;A;0;0;;;8100;19;1;1"
"139743672;De 0 a 5k;C;0;3864,241592;;19,32120796;1000;2;0;0"
"252708808;De 5 a 10k;C;0;15752,41028;;19,69051284;5600;11;1;0"
"202307403;De 5 a 10k;A;0;0;;;17800;37;1;1"
"756241987;De 15 a 20k;A;41877,05494;0;20,93852747;;9600;18;1;0"
"916341922;De 0 a 5k;B;0;1013,534754;;10,13534754;7400;41;1;0"
"968141873;De 0 a 5k;C;0;0;;;4100;10;0;1"
"607179340;De 15 a 20k;B;45548,77146;0;22,77438573;;26400;72;1;0"
"690001408;De 5 a 10k;A;0;4478,671002;;22,39335501;3800;20;1;0"
"593007287;De 0 a 5k;C;6461,411058;6445,482955;16,15352765;21,48494318;6500;36;1;0"
"724115421;De 10 a 15k;B;0;0;;;1800;6;0;1"
"111709607;De 0 a 5k;B;9615,412911;0;24,03853228;;400;1;1;0"
"313085888;De 5 a 10k;C;4553,830084;0;11,38457521;;2000;4;1;0"
"604983482;De 0 a 5k;C;0;7352,18906;;14,70437812;7700;18;1;0"
"649860086;De 5 a 10k;B;0;7393,539216;;18,48384804;12000;30;1;0"
"909372588;De 10 a 15k;C;25822,82816;21913,46633;21,51902347;24,34829592;23100;82;1;0"
"235732104;De 5 a 10k;C;11909,85219;11397,71849;29,77463047;11,39771849;3600;7;1;1"
"507537274;De 0 a 5k;B;11592,20299;0;28,98050749;;9100;22;1;0"
"691105501;De 5 a 10k;A;0;6216,04072;;15,5401018;4800;18;1;0"
"723891008;De 10 a 15k;B;24828,3166;25922,48808;27,58701844;28,80276453;7200;42;1;0"
"869082193;De 5 a 10k;B;4032,533291;0;10,08133323;;17000;45;1;0"
"556703211;De 0 a 5k;A;2439,150875;0;12,19575437;;9100;48;1;1"
"103781564;De 5 a 10k;C;0;15510,62647;;15,51062647;6400;14;1;0"
"634432362;De 15 a 20k;A;0;28739,62276;;17,96226422;40000;181;1;1"
"630627413;De 10 a 15k;B;0;0;;;7500;15;0;0"
"323090877;De 0 a 5k;B;0;1492,370267;;14,92370267;8500;27;1;0"
"147268728;De 10 a 15k;C;20419,48567;0;22,68831741;;12300;23;1;0"
"255728006;De 10 a 15k;B;0;0;;;22500;103;1;0"
"759302634;De 5 a 10k;B;5372,681089;0;26,86340545;;5800;12;1;0"
"794151933;De 0 a 5k;C;0;5674,684167;;11,34936833;4000;10;1;0"
"361603571;De 0 a 5k;A;0;2610,483925;;26,10483925;4300;13;1;0"
"756244085;De 5 a 10k;B;6172,486932;10217,62882;10,28747822;25,54407205;19800;84;1;1"
"439784232;De 0 a 5k;B;4383,889908;5638,076964;10,95972477;28,19038482;5900;34;1;0"
"602548645;De 10 a 15k;A;0;0;;;16800;63;1;0"
"135027557;De 5 a 10k;C;13011,50459;14436,89326;13,01150459;14,43689326;18800;34;1;0"
"547220597;De 5 a 10k;B;5493,97968;17778,26698;27,4698984;29,63044496;400;1;1;1"
"638311312;De 5 a 10k;A;14310,52191;14853,68667;17,88815239;24,75614445;16600;45;1;0"
"989746412;De 0 a 5k;A;5876,981385;0;29,38490692;;6400;15;1;0"
"232603224;De 10 a 15k;C;32337,43757;15033,08423;26,94786464;25,05514038;17100;49;1;0"
"971619485;De 5 a 10k;A;0;6443,469779;;16,10867445;17000;61;1;1"
"461702661;De 5 a 10k;A;0;4219,101265;;21,09550633;15000;25;1;0"
"655038766;De 0 a 5k;C;0;1250,804112;;12,50804112;1000;3;0;1"
"803556393;De 15 a 20k;B;7018,192565;0;17,54548141;;3600;10;1;0"
"266471472;De 0 a 5k;A;0;13849,74246;;27,69948492;3300;15;1;0"
"653745128;De 10 a 15k;C;23198,41502;9941,773859;19,33201252;11,0464154;1200;3;1;0"
"683823088;De 5 a 10k;B;0;27041,84925;;27,04184925;9800;42;1;0"
"182871779;De 0 a 5k;A;0;0;;;6300;14;1;1"
"419911694;De 15 a 20k;A;35612,35263;23607,23537;22,25772039;19,67269614;24400;92;1;0"
"750701845;De 0 a 5k;A;0;11889,49845;;29,72374612;2900;13;1;0"
"808845467;De 15 a 20k;C;0;0;;;9200;58;1;0"
"398871598;De 5 a 10k;B;4825,13632;0;24,1256816;;14200;78;1;0"
"149247546;De 0 a 5k;A;5780,352398;2711,935955;14,450881;27,11935955;2500;4;1;0"
"209739999;De 15 a 20k;C;26835,38684;16656,96219;22,36282237;13,88080183;16000;47;1;0"
"412998684;De 10 a 15k;B;43041,15339;4151,18421;28,69410226;13,8372807;26700;49;1;0"
"794974282;De 10 a 15k;B;7204,732416;0;24,01577472;;25200;83;1;0"
"386132868;De 15 a 20k;C;30812,89281;50637,51794;25,67741067;25,31875897;18000;54;1;0"
"331127140;De 5 a 10k;C;22971,7774;16583,85262;22,9717774;27,63975436;13800;89;1;0"
"967745172;De 10 a 15k;A;6936,931176;30176,90846;23,12310392;20,11793898;24300;147;1;0"
"169590855;De 0 a 5k;C;0;0;;;5400;11;0;1"
"357517330;De 10 a 15k;B;7350,353926;11492,07744;24,50117975;12,76897493;27000;47;1;0"
"126757590;De 0 a 5k;A;0;8169,501502;;27,23167167;6900;32;1;1"
"442702816;De 5 a 10k;C;0;7693,368801;;19,233422;1600;7;1;0"
"703053976;De 15 a 20k;C;21984,47296;36340,43444;18,32039413;22,71277153;39200;187;1;0"
"936571416;De 10 a 15k;B;0;0;;;21900;55;1;0"
"195006719;De 15 a 20k;A;31292,45088;23451,41295;26,0770424;29,31426619;17200;113;1;0"
"330884630;De 0 a 5k;B;13686,03208;0;27,37206416;;7300;13;1;1"
"285666030;De 0 a 5k;B;6963,1824;0;17,407956;;3200;7;1;1"
"663182104;De 0 a 5k;C;7785,379821;0;19,46344955;;2900;7;1;0"
"575438327;De 15 a 20k;A;40880,83644;40503,99809;20,44041822;25,31499881;30800;258;1;0"
"856900373;De 5 a 10k;C;14181,42482;0;23,63570804;;9200;15;1;0"
"212707204;De 10 a 15k;A;0;27662,22532;;23,05185444;2700;8;1;0"
"323644138;De 0 a 5k;C;0;2200,913777;;11,00456888;1500;4;0;0"
"295688943;De 10 a 15k;A;24736,71158;25912,61692;16,49114105;17,27507795;15900;105;1;1"
"380948127;De 10 a 15k;C;28605,61445;0;23,83801204;;26400;51;1;0"
"478955292;De 5 a 10k;C;19988,31913;0;24,98539891;;17600;76;1;0"
"910899530;De 5 a 10k;A;25343,96818;16139,71435;25,34396818;20,17464293;18200;49;1;0"
"280325236;De 0 a 5k;C;1894,980305;4268,141758;18,94980305;14,22713919;9700;33;1;0"
"558263872;De 0 a 5k;C;0;0;;;5100;11;1;0"
"870933307;De 0 a 5k;C;8786,043231;6588,563282;29,28681077;16,4714082;4400;11;1;0"
"655340778;De 10 a 15k;B;21528,94287;35406,14695;17,94078573;23,60409797;20100;35;1;1"
"663519236;De 0 a 5k;B;4236,471544;1087,993731;21,18235772;10,87993731;8300;25;1;0"
"569113126;De 15 a 20k;C;0;8843,934744;;22,10983686;26800;58;1;0"
"170677443;De 0 a 5k;C;0;0;;;7700;17;0;1"
"983200268;De 5 a 10k;A;27469,9667;0;27,4699667;;19800;93;1;0"
"611704218;De 0 a 5k;B;5114,638318;0;25,57319159;;5100;42;1;1"
"267382299;De 10 a 15k;A;7787,671928;0;25,95890643;;18000;103;1;0"
"653005653;De 0 a 5k;C;1227,875329;0;12,27875329;;7400;22;1;0"
"947840905;De 0 a 5k;B;2069,82585;0;20,6982585;;8700;31;0;1"
"224908176;De 5 a 10k;B;3900,364422;2048,418588;19,50182211;10,24209294;10200;28;1;0"
"447981977;De 10 a 15k;B;0;6219,17287;;20,73057623;29700;52;1;0"
"990307486;De 0 a 5k;A;0;7424,0233;;14,8480466;8300;32;1;1"
"769137232;De 0 a 5k;A;5637,953005;13612,68296;28,18976503;27,22536592;6400;25;1;1"
"620729851;De 15 a 20k;C;0;0;;;30400;72;1;0"
"353096966;De 5 a 10k;C;5983,553352;8700,660522;14,95888338;14,50110087;6200;26;1;0"
"137965158;De 0 a 5k;C;2478,391267;3625,343778;12,39195633;18,12671889;6400;18;1;0"
"120213452;De 0 a 5k;B;0;2778,979589;;27,78979589;2400;12;1;0"
"555706468;De 0 a 5k;C;2158,514334;2001,573265;21,58514334;20,01573265;8200;15;1;1"
"893554929;De 5 a 10k;A;9029,64767;0;22,57411918;;3000;27;1;0"
"268482410;De 0 a 5k;C;1268,412201;3038,881982;12,68412201;15,19440991;6200;22;1;0"
"583918910;De 10 a 15k;A;0;0;;;16500;131;1;0"
"181014316;De 5 a 10k;A;0;22475,6002;;22,4756002;18000;121;1;0"
"853770247;De 10 a 15k;A;13163,66783;5741,697196;14,62629759;19,13899065;7800;23;1;0"
"814176374;De 5 a 10k;A;0;10228,26878;;17,04711463;4400;14;1;0"
"680842898;De 0 a 5k;C;0;4016,501864;;13,38833955;9700;35;1;0"
"121969135;De 0 a 5k;C;1342,836981;0;13,42836981;;4800;21;0;1"
"801019418;De 5 a 10k;A;0;19948,95505;;24,93619381;8400;36;1;0"
"774295545;De 0 a 5k;A;0;0;;;9800;69;1;1"
"642440241;De 0 a 5k;A;9661,634691;0;24,15408673;;8900;35;1;1"
"921206820;De 0 a 5k;A;6073,974572;0;20,24658191;;10000;21;1;1"
"282224376;De 10 a 15k;A;0;13473,08784;;14,9700976;16800;38;1;0"
"203681359;De 10 a 15k;C;10722,9826;0;17,87163766;;27300;82;1;0"
"653624237;De 0 a 5k;A;0;0;;;4600;31;1;0"
"906320433;De 15 a 20k;A;0;20444,17877;;12,77761173;32400;59;1;0"
"476342298;De 5 a 10k;A;17190,05521;0;21,48756901;;10400;27;1;0"
"557081413;De 5 a 10k;A;0;0;;;12600;65;1;1"
"244659430;De 0 a 5k;B;0;11570,41532;;28,92603829;5600;15;1;1"
"882552820;De 15 a 20k;C;46966,63259;12928,12393;23,4833163;10,77343661;28800;63;1;0"
"794801137;De 10 a 15k;A;33681,15094;20513,87486;22,45410062;17,09489572;10800;86;1;0"
"361441608;De 0 a 5k;B;2452,770306;4705,865582;24,52770306;15,68621861;1400;5;1;0"
"504402455;De 5 a 10k;B;0;5965,601046;;14,91400261;2600;6;1;0"
"742823763;De 10 a 15k;A;0;37135,48895;;24,75699263;18000;30;1;0"
"120185133;De 10 a 15k;A;27376,72263;38102,95531;22,81393552;25,40197021;20400;41;1;0"
"184296581;De 0 a 5k;B;2178,082882;1749,974526;10,89041441;17,49974526;7300;21;1;0"
"978386570;De 5 a 10k;C;11851,61375;0;29,62903437;;16600;70;1;0"
"652266847;De 0 a 5k;B;10950,44286;2684,922817;21,90088572;26,84922817;8900;68;1;1"
"897177415;De 5 a 10k;B;6296,371525;14921,73864;15,74092881;14,92173864;3800;34;1;0"
"415345318;De 0 a 5k;B;0;0;;;2700;8;0;0"
"936855179;De 5 a 10k;C;11270,29228;0;11,27029228;;4800;12;1;0"
"111670565;De 5 a 10k;C;0;0;;;17200;56;0;1"
"538948070;De 0 a 5k;B;8540,587484;13187,73376;28,46862495;26,37546751;100;1;1;1"
"225709202;De 5 a 10k;C;6599,167026;6045,415432;16,49791757;10,07569239;5400;44;1;0"
"519587347;De 0 a 5k;B;2985,48741;7140,01507;29,8548741;14,28003014;7500;19;1;0"
"739971286;De 0 a 5k;A;0;0;;;6400;29;1;0"
"303815675;De 10 a 15k;C;7359,669751;3378,739267;24,5322325;11,26246422;2400;8;1;0"
"436452775;De 0 a 5k;B;6173,132212;10532,03047;20,57710737;26,33007617;1700;3;1;0"
"889776686;De 5 a 10k;C;4847,104372;11274,70633;12,11776093;14,09338292;1800;4;1;0"
"533020784;De 0 a 5k;C;13269,48206;9095,718296;26,53896413;22,73929574;3800;11;1;0"
"668979592;De 10 a 15k;B;29679,87794;13984,69527;24,73323162;11,65391272;10500;26;1;0"
"617923039;De 15 a 20k;A;36627,37631;8097,252432;18,31368816;20,24313108;39600;77;1;1"
"957071619;De 5 a 10k;B;0;0;;;12200;30;1;1"
"763477832;De 0 a 5k;A;2597,335042;0;25,97335042;;4700;8;1;0"
"114635680;De 10 a 15k;A;8058,336644;0;26,86112215;;5700;14;1;0"
"394457278;De 0 a 5k;C;2970,956757;0;14,85478379;;6100;16;1;0"
"805039565;De 0 a 5k;A;0;7780,304706;;25,93434902;8700;84;1;0"
"832244741;De 0 a 5k;C;5455,430514;0;18,18476838;;8600;51;1;0"
"143307961;De 0 a 5k;C;3444,643266;3753,213747;17,22321633;18,76606873;5400;34;1;0"
"552340205;De 15 a 20k;B;0;0;;;14800;35;0;0"
"627272298;De 0 a 5k;B;0;0;;;700;2;0;1"
"908392181;De 10 a 15k;B;17553,47697;34251,66227;29,25579495;22,83444151;15600;35;1;0"
"989245300;De 10 a 15k;A;0;0;;;28200;105;1;0"
"469336229;De 0 a 5k;B;1173,827756;0;11,73827756;;2600;5;1;0"
"746978368;De 5 a 10k;B;0;2674,170029;;13,37085014;18200;32;1;0"
"452889750;De 15 a 20k;C;28060,18284;28140,44924;14,03009142;14,07022462;11600;38;1;0"
"988988667;De 5 a 10k;C;5842,208768;0;14,60552192;;15200;138;1;0"
"156476724;De 5 a 10k;C;2132,830107;16791,16683;10,66415053;20,98895854;600;2;1;0"
"447861074;De 0 a 5k;C;0;11332,97851;;22,66595702;9500;16;1;0"
"128877494;De 0 a 5k;C;0;0;;;1500;8;0;1"
"683153568;De 0 a 5k;B;0;0;;;7100;18;0;0"
"849808429;De 15 a 20k;A;0;41538,82967;;25,96176854;32800;164;1;0"
"627439997;De 0 a 5k;C;6814,595987;0;13,62919197;;7600;41;1;0"
"905214614;De 5 a 10k;B;12996,79378;22583,07609;16,24599223;28,22884512;1000;2;1;1"
"187538599;De 10 a 15k;C;0;0;;;2100;9;0;1"
"124134747;De 5 a 10k;A;16621,51325;10240,81417;20,77689156;25,60203542;5400;11;1;1"
"561966073;De 5 a 10k;C;17823,48542;0;22,27935677;;10600;37;1;1"
"168304058;De 5 a 10k;C;0;0;;;4800;13;0;1"
"253503061;De 5 a 10k;B;0;11040,53128;;18,40088547;11800;37;1;1"
"342573214;De 10 a 15k;A;9667,755749;0;16,11292625;;7500;13;1;0"
"918431380;De 0 a 5k;C;7062,292764;2390,387307;14,12458553;23,90387307;8800;23;1;0"
"167793554;De 15 a 20k;C;44882,25136;16955,45733;22,44112568;14,12954777;27200;213;1;0"
"552194027;De 5 a 10k;B;2827,135073;10132,58522;14,13567537;12,66573153;15000;41;1;1"
"234442730;De 15 a 20k;C;0;0;;;40000;69;1;1"
"866681391;De 0 a 5k;B;0;0;;;3500;12;0;0"
"851106469;De 15 a 20k;A;26019,6805;0;21,68306708;;4000;26;1;0"
"496383623;De 0 a 5k;B;2795,784943;1307,16032;27,95784943;13,0716032;1100;5;1;0"
"430351956;De 5 a 10k;A;16785,34435;0;20,98168043;;3400;9;1;0"
"779264526;De 5 a 10k;A;0;0;;;14200;32;1;0"
"505035883;De 0 a 5k;B;0;0;;;2300;9;1;0"
"618838920;De 5 a 10k;C;7281,873441;0;12,13645573;;1200;12;1;1"
"419410106;De 0 a 5k;B;0;7937,373833;;26,45791278;5100;17;1;1"
"371508465;De 0 a 5k;A;8929,142982;1383,367754;22,32285746;13,83367754;1100;2;1;0"
"579371714;De 10 a 15k;B;0;0;;;8100;17;0;1"
"735666580;De 10 a 15k;B;16280,72717;11689,54897;18,08969686;12,98838774;18000;40;1;0"
"924734254;De 5 a 10k;A;0;0;;;7600;22;1;0"
"143219653;De 0 a 5k;A;0;6015,377296;;12,03075459;2700;7;1;0"
"761390437;De 15 a 20k;C;5419,744569;11397,14469;13,54936142;28,49286172;27600;50;1;0"
"859024688;De 0 a 5k;C;0;6083,958654;;20,27986218;7100;38;1;0"
"498976205;De 0 a 5k;A;0;0;;;1900;8;0;0"
"667559579;De 15 a 20k;A;0;15906,01075;;19,88251344;12800;35;1;1"
"245542857;De 5 a 10k;C;3943,218323;7643,400647;19,71609162;12,73900108;8600;17;1;0"
"631670468;De 5 a 10k;C;5655,600025;0;28,27800012;;10400;27;1;0"
"785631599;De 15 a 20k;C;35186,82947;26431,05369;21,99176842;22,02587807;30800;230;1;0"
"503572083;De 10 a 15k;C;24313,59433;39322,04159;16,20906289;26,2146944;26400;79;1;0"
"160659271;De 10 a 15k;B;29743,05179;14422,49269;19,82870119;16,02499188;25200;44;1;0"
"151233646;De 10 a 15k;C;12583,32112;36094,85837;10,48610093;24,06323891;9900;18;1;1"
"912272974;De 10 a 15k;A;4282,157233;0;14,27385744;;19200;162;1;1"
"174960785;De 10 a 15k;B;32038,65687;18827,90493;26,69888073;20,91989436;10500;28;1;0"
"233055982;De 5 a 10k;A;25250,06574;3968,725086;25,25006574;19,84362543;12400;51;1;0"
"740506623;De 0 a 5k;A;0;0;;;2200;10;1;0"
"575385415;De 0 a 5k;B;5538,831288;11731,15417;13,84707822;29,32788543;8100;23;1;0"
"574297716;De 15 a 20k;A;10767,00045;0;26,91750113;;39200;91;1;1"
"686394553;De 0 a 5k;A;5315,527739;0;13,28881935;;7200;36;1;0"
"671820882;De 0 a 5k;A;0;1974,114876;;19,74114876;3100;22;1;0"
"976677281;De 0 a 5k;C;3014,925785;6621,31054;15,07462892;22,07103513;9200;66;1;0"
"392221388;De 0 a 5k;B;0;5941,806281;;29,7090314;200;1;1;1"
"988241335;De 10 a 15k;B;5997,934137;22058,65372;19,99311379;18,38221143;18600;44;1;0"
"846666144;De 5 a 10k;A;0;15059,23312;;25,09872187;13200;23;1;0"
"298477333;De 0 a 5k;B;12545,21712;0;25,09043424;;5100;33;1;0"
"403739839;De 0 a 5k;A;0;2562,782966;;25,62782966;4000;9;1;1"
"317743821;De 0 a 5k;A;6248,669482;10728,21167;20,82889827;26,82052918;6700;25;1;0"
"946625155;De 0 a 5k;C;8877,603756;5611,314435;29,59201252;28,05657218;5000;9;1;0"
"408323225;De 5 a 10k;A;16087,8627;15705,74963;20,10982837;26,17624939;15200;102;1;1"
"147144770;De 10 a 15k;C;8200,976219;5527,414298;27,3365874;18,42471433;3900;7;1;1"
"308611494;De 10 a 15k;C;10597,13354;34483,24938;11,77459283;28,73604115;17700;33;1;0"
"930759500;De 0 a 5k;C;8475,096462;12085,28915;28,25032154;24,17057829;400;1;1;0"
"497887777;De 0 a 5k;B;11689,64965;4958,431806;29,22412413;24,79215903;4100;24;1;0"
"218134675;De 10 a 15k;B;0;18058,51185;;15,04875988;25200;74;1;0"
"141193893;De 15 a 20k;A;6632,919595;0;16,58229899;;38000;80;1;0"
"155563281;De 0 a 5k;A;4975,744676;1478,79636;16,58581559;14,7879636;10000;23;1;0"
"148017731;De 0 a 5k;A;0;2401,717394;;24,01717394;1400;3;1;0"
"866700004;De 0 a 5k;A;5732,076553;9558,323662;28,66038277;19,11664732;7600;18;1;0"
"705678385;De 5 a 10k;A;10416,10824;0;17,3601804;;600;4;1;1"
"316571560;De 10 a 15k;C;13467,69143;44801,10786;22,44615238;29,86740524;23400;58;1;0"
"110305880;De 5 a 10k;B;8656,291116;0;14,42715186;;3200;9;1;1"
"490980815;De 0 a 5k;B;3275,417364;0;16,37708682;;9400;27;1;0"
"604799184;De 0 a 5k;B;0;8289,299294;;27,63099765;9100;47;1;0"
"779814298;De 0 a 5k;A;0;0;;;9800;20;0;1"
"552154151;De 10 a 15k;B;0;0;;;24000;46;0;0"
"231413809;De 0 a 5k;C;0;0;;;8000;27;1;0"
"134346607;De 5 a 10k;C;0;0;;;10200;50;1;0"
"660249932;De 0 a 5k;A;6084,517611;1391,785779;20,28172537;13,91785779;9700;91;1;1"
"929355506;De 5 a 10k;B;4363,98332;9030,643939;21,8199166;15,05107323;5200;10;1;1"
"645978234;De 10 a 15k;B;0;31347,36012;;26,1228001;24300;44;1;0"
"207567533;De 5 a 10k;B;16034,18669;0;20,04273336;;10200;30;1;0"
"432286955;De 10 a 15k;B;0;5069,088343;;16,89696114;13800;24;1;0"
"330851726;De 5 a 10k;A;3894,119303;17407,90889;19,47059652;17,40790889;6400;23;1;0"
"269491721;De 10 a 15k;A;27127,12765;6004,024481;18,08475177;10,00670747;9900;18;1;0"
"341871112;De 5 a 10k;A;15456,72901;0;19,32091127;;13200;129;1;0"
"683574504;De 10 a 15k;B;9032,567704;26328,89562;10,03618634;21,94074635;1500;3;1;0"
"257398338;De 15 a 20k;C;8791,38862;19060,41234;21,97847155;15,88367695;37600;77;1;0"
"150620738;De 0 a 5k;C;1454,800509;0;14,54800509;;4900;13;0;1"
"225311392;De 5 a 10k;B;23785,39559;21398,56548;23,78539559;21,39856548;18200;86;1;0"
"637417824;De 5 a 10k;C;0;0;;;17400;48;1;1"
"201678987;De 0 a 5k;B;0;1598,779189;;15,98779189;4400;13;1;0"
"875275789;De 5 a 10k;C;3785,916749;0;18,92958375;;13800;26;1;0"
"937468590;De 5 a 10k;C;0;0;;;15400;34;0;0"
"284060173;De 0 a 5k;B;9307,142774;13362,80537;18,61428555;26,72561075;9400;35;1;0"
"445289829;De 10 a 15k;C;38878,01711;18863,36515;25,91867808;20,95929461;17400;52;1;1"
"656627776;De 15 a 20k;C;0;5748,127768;;14,37031942;1200;3;1;0"
"916997783;De 0 a 5k;B;4562,915694;0;22,81457847;;700;2;1;0"
"289832568;De 5 a 10k;A;0;4132,372029;;20,66186014;3000;6;1;0"
"185526805;De 5 a 10k;A;0;0;;;19000;108;1;0"
"701247678;De 0 a 5k;C;0;0;;;7200;26;1;0"
"874306746;De 15 a 20k;B;0;9338,990614;;23,34747654;21600;175;1;1"
"812887407;De 5 a 10k;C;11844,7693;3869,697319;29,61192325;19,3484866;10800;23;1;1"
"894836514;De 5 a 10k;A;6257,49929;0;10,42916548;;17200;40;1;0"
"321567807;De 0 a 5k;C;12074,40629;0;24,14881258;;6600;12;1;0"
"788210822;De 0 a 5k;C;9739,129031;0;19,47825806;;3400;10;1;0"
"725848702;De 10 a 15k;C;3464,970705;0;11,54990235;;15900;46;1;0"
"443389596;De 15 a 20k;B;0;5907,401876;;14,76850469;27200;80;1;0"
"158127212;De 15 a 20k;A;0;11339,09133;;14,17386416;32400;178;1;0"
"120031772;De 0 a 5k;A;0;0;;;7400;14;1;0"
"125082792;De 0 a 5k;A;0;0;;;7600;16;1;0"
"542144567;De 0 a 5k;B;0;6135,627263;;20,45209088;500;1;1;1"
"707684696;De 15 a 20k;A;0;52074,22809;;26,03711404;23600;61;1;1"
"986752830;De 0 a 5k;A;0;8945,166243;;29,81722081;8100;39;1;0"
"185659819;De 0 a 5k;C;8452,78437;6960,403113;28,1759479;17,40100778;9900;56;1;1"
"322857822;De 10 a 15k;B;16184,51541;9791,419194;17,9827949;10,87935466;5100;20;1;0"
"124273664;De 5 a 10k;C;0;5224,651101;;26,1232555;10000;46;1;0"
"367178826;De 5 a 10k;A;0;16868,04802;;21,08506003;9400;30;1;0"
"920889991;De 10 a 15k;B;9101,220329;0;10,11246703;;10800;77;1;0"
"538213529;De 0 a 5k;A;10697,40301;12514,70093;21,39480603;25,02940185;3600;17;1;0"
"880027927;De 5 a 10k;A;0;4430,853495;;11,07713374;5800;23;1;0"
"355945212;De 5 a 10k;B;11132,32514;2120,171749;18,55387523;10,60085874;7400;17;1;0"
"396088259;De 5 a 10k;B;2460,108438;2856,93881;12,30054219;14,28469405;5600;11;1;0"
"877066893;De 0 a 5k;A;0;3395,450414;;11,31816805;2400;7;1;0"
"434872667;De 10 a 15k;B;11081,78731;0;18,46964552;;28800;122;1;0"
"463152673;De 5 a 10k;C;0;5604,269159;;28,02134579;3800;7;1;0"
"668943122;De 0 a 5k;A;13528,98771;0;27,05797541;;8200;40;1;0"
"718420997;De 15 a 20k;A;41691,06374;0;20,84553187;;19600;64;1;0"
"724086563;De 15 a 20k;B;0;0;;;6400;40;1;0"
"300936205;De 0 a 5k;B;4547,401061;0;15,15800354;;3300;7;1;0"
"637157454;De 15 a 20k;B;0;0;;;32800;79;1;0"
"398244600;De 0 a 5k;A;1539,843274;0;15,39843274;;8100;57;1;1"
"633038771;De 0 a 5k;A;0;0;;;4800;22;1;1"
"982533264;De 10 a 15k;B;0;21128,90837;;17,60742364;21300;73;1;0"
"435513296;De 0 a 5k;C;2624,397725;0;13,12198863;;8500;18;0;1"
"669748686;De 0 a 5k;C;0;8145,769472;;20,36442368;700;2;1;0"
"670820830;De 0 a 5k;A;8132,463131;2001,820392;27,10821044;10,00910196;1000;3;1;1"
"189175794;De 0 a 5k;B;4346,228974;0;10,86557243;;1500;12;1;0"
